web-scraper-order,web-scraper-start-url,maillinks,maillinks-href,sublinks,sublinks-href,linkstext
"1586526029-129","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=10","اخر الاخبار 
                                        
                                        السفير الصيني لـ «  الصباح  »: قادرون على احتواء «كورونا»
                                        بغداد / خاص الصباح
أكدَ السفيرُ الصيني في بغدادَ تشانغ تاو، ثقته بقدرة بلاده على احتواء فيروس كورونا عبر تطوير أساليب وقائية فعالة وكذلك تحديث النظام اللقاحي والصحي الذي دأبت عليه بكين منذ ظهور","http://alsabaah.iq/21394/%D8%A7%D9%84%D8%B3%D9%81%D9%8A%D8%B1-%D8%A7%D9%84%D8%B5%D9%8A%D9%86%D9%8A-%D9%84%D9%80-%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD-%D9%82%D8%A7%D8%AF%D8%B1%D9%88%D9%86-%D8%B9%D9%84%D9%89-%D8%A7%D8%AD%D8%AA%D9%88%D8%A7%D8%A1-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","ودعا السفير تاو، إلى “تضافر جهود المجتمع الدولي لمواجهة الفيروس والحد منه ومواجهته، كما ينبغي أن يكون هنالك رأي عام مساند للصين بهدف تمكينها من مواجهة الفيروس والحد من انتشاره، كما لا نجد مبرراً لكل ذلك الذعر والخوف من الفيروس، ولا يجب نشر الافتراءات والأكاذيب والمبالغة”."
"1586526029-127","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=10","اخر الاخبار 
                                        
                                        السفير الصيني لـ «  الصباح  »: قادرون على احتواء «كورونا»
                                        بغداد / خاص الصباح
أكدَ السفيرُ الصيني في بغدادَ تشانغ تاو، ثقته بقدرة بلاده على احتواء فيروس كورونا عبر تطوير أساليب وقائية فعالة وكذلك تحديث النظام اللقاحي والصحي الذي دأبت عليه بكين منذ ظهور","http://alsabaah.iq/21394/%D8%A7%D9%84%D8%B3%D9%81%D9%8A%D8%B1-%D8%A7%D9%84%D8%B5%D9%8A%D9%86%D9%8A-%D9%84%D9%80-%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD-%D9%82%D8%A7%D8%AF%D8%B1%D9%88%D9%86-%D8%B9%D9%84%D9%89-%D8%A7%D8%AD%D8%AA%D9%88%D8%A7%D8%A1-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7",""
"1586526202-1168","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","1","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1#","اخر الاخبار 
                                        
                                        9 آلـيات لعودة العراقيين من الخارج
                                        بغداد/ الصباح
بحث رئيس الوزراء «المستقيل» عادل عبد المهدي، خلال اجتماع تشاوري، الآليات الخاصة بعودة العراقيين من الخارج، داعيا مؤسسات الدولة الى توفير الاستعدادات اللازمة لتلبية متطلباتهم كلّ بحسب","http://alsabaah.iq/23926/9-%D8%A2%D9%84%D9%80%D9%8A%D8%A7%D8%AA-%D9%84%D8%B9%D9%88%D8%AF%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D9%8A%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC","سابعا: تتولى وزارة الصحة إصدار معلومات تعريفية بشأن الحجر المنزلي وإجراءات الوقاية، يتم توزيعها في الطائرات بين العراقيين العائدين، وتتم قراءتها من طواقم الطائرات اثناء الرحلات."
"1586526133-776","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","5","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=5","اخر الاخبار 
                                        
                                        خطة وطنية شاملة لدعم المنتج المحلي
                                        بغداد / عمر عبد اللطيف وشيماء رشيد

استجابة للدعوات المطالبة بدعم المنتج الوطني؛ كشفت عضو مجلس النواب الدكتورة ماجدة التميمي عن خطة لتقنين استيراد المواد من دول الخارج بالاشتراك","http://alsabaah.iq/22983/%D8%AE%D8%B7%D8%A9-%D9%88%D8%B7%D9%86%D9%8A%D8%A9-%D8%B4%D8%A7%D9%85%D9%84%D8%A9-%D9%84%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC-%D8%A7%D9%84%D9%85%D8%AD%D9%84%D9%8A",""
"1586526103-550","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","7","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=7","اخر الاخبار 
                                        
                                        لماذا شركة العراق القابضة ؟
                                        عبدالحسين الهنين *
  SINOSHORE)  , والهدف هو ضمان الحفاظ على هذه المشاريع وصيانتها وعدم العبث بها وضمان استرداد اموال منها من خلال اجور استخدامها او أي","http://alsabaah.iq/22368/%D9%84%D9%85%D8%A7%D8%B0%D8%A7-%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D8%A7%D9%84%D9%82%D8%A7%D8%A8%D8%B6%D8%A9",""
"1586526091-484","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","7","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=7","اخر الاخبار 
                                        
                                        العراق يكثف تدابيره ضد «كورونا»
                                        بغداد / الصباح / مهند عبد الوهاب  
الفايروس يصيب الحنجرة أولا ويسبب جفافا مصحوباً بألم، كما يختلط بالسائل المخاطي ويتسرب الى الرئتين مسببا الالتهاب الرئوي، ثم تأتي السخونة العالية وصعوبة التنفس،","http://alsabaah.iq/22282/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D9%8A%D9%83%D8%AB%D9%81-%D8%AA%D8%AF%D8%A7%D8%A8%D9%8A%D8%B1%D9%87-%D8%B6%D8%AF-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","واضاف “شكلنا في مطار بغداد الدولي 15 فريقا، والآن نعمل في فريق واحد فقط، أما البقية فهي بالانتظار وبالاستعداد لأي طارئ”، موضحا ان “هناك تعاونا كبيرا بين وزارة الصحة والمنافذ الحدودية وسلطة الطيران والاجراءات الاحترازية جيدة جدا”."
"1586526024-64","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=10","اخر الاخبار 
                                        
                                        رئاسة البرلمان: إعادة أبنائنا من الصين أولوية قصوى
                                        بغداد / عواصم / الصباح والوكالات 
شددَ النائب الأول لرئيس مجلس النواب حسن كريم الكعبي على السلطة التنفيذية بأن يكون للطلبة العراقيين وذويهم في الصين أولوية قصوى، والعمل على إعادتهم بشكل مستعجل مع الأخذ بعين الاعتبار جميع","http://alsabaah.iq/21112/%D8%B1%D8%A6%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%A8%D8%B1%D9%84%D9%85%D8%A7%D9%86-%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9-%D8%A3%D8%A8%D9%86%D8%A7%D8%A6%D9%86%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D8%A3%D9%88%D9%84%D9%88%D9%8A%D8%A9-%D9%82%D8%B5%D9%88%D9%89","إلى ذلك، أمرت السلطات الصينية بحرق جثث المتوفين بفيروس ""كورونا"" الجديد بالقرب من مكان وجودهم، كما حظرت التقاليد الجنائزية مثل مراسم الوداع، وقالت إنه لا يجوز نقل رفات المرضى المصابين المتوفين بين المناطق المختلفة على مستوى المقاطعة، ولا يمكن حفظها بالدفن أو بأي وسيلة أخرى، وفقا لمبدأ توجيهي مشترك صادر عن المكاتب العامة للجنة الصحة الوطنية ووزارة الشؤون المدنية ووزارة الأمن العام."
"1586526133-750","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","5","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=5","اخر الاخبار 
                                        
                                        خطة وطنية شاملة لدعم المنتج المحلي
                                        بغداد / عمر عبد اللطيف وشيماء رشيد

استجابة للدعوات المطالبة بدعم المنتج الوطني؛ كشفت عضو مجلس النواب الدكتورة ماجدة التميمي عن خطة لتقنين استيراد المواد من دول الخارج بالاشتراك","http://alsabaah.iq/22983/%D8%AE%D8%B7%D8%A9-%D9%88%D8%B7%D9%86%D9%8A%D8%A9-%D8%B4%D8%A7%D9%85%D9%84%D8%A9-%D9%84%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC-%D8%A7%D9%84%D9%85%D8%AD%D9%84%D9%8A","بغداد / عمر عبد اللطيف وشيماء رشيد

	
		استجابة للدعوات المطالبة بدعم المنتج الوطني؛ كشفت عضو مجلس النواب الدكتورة ماجدة التميمي عن خطة لتقنين استيراد المواد من دول الخارج بالاشتراك مع ثلاث وزارات، وتأتي هذه الخطة ضمن الحملات الرسمية والشعبية التي انطلقت في وقت سابق تحت شعار ""صنع في العراق"" لدعم المنتج الوطني وإعادة فتح وتأهيل المصانع من خلال توفير ما يحتاجه أصحابها، خاصة بعد التدابير التي اتخذتها الحكومة بمنع استيراد ما يمكن تصنيعه داخل البلاد، ويرى خبراء وبرلمانيون أن تشجيع الصناعة المحلية سيوفر الآلاف من فرص العمل للشباب العاطلين ويسهم بتنشيط عجلة الاقتصاد والإسهام بالاستقرار الاجتماعي في البلاد. 
	
		 
	وقالت النائب التميمي لـ ""الصباح"": إن ""هناك الكثير من المشكلات التي ترتبط باستيراد المواد الداخلة للعراق، أبرزها مشكلة الفساد، التي تتجذر بتدخل العامل البشري""، مشيرةً الى أن ""هناك الكثير من المبالغ التي يخسرها العراق بسبب تواطؤ بعض الموظفين مع التجار من خلال التقليل في وزن الحاوية أو تغيير مفرداتها لتنخفض بذلك المبالغ المترتبة على تلك الشحنة""."
"1586526029-122","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=10","اخر الاخبار 
                                        
                                        السفير الصيني لـ «  الصباح  »: قادرون على احتواء «كورونا»
                                        بغداد / خاص الصباح
أكدَ السفيرُ الصيني في بغدادَ تشانغ تاو، ثقته بقدرة بلاده على احتواء فيروس كورونا عبر تطوير أساليب وقائية فعالة وكذلك تحديث النظام اللقاحي والصحي الذي دأبت عليه بكين منذ ظهور","http://alsabaah.iq/21394/%D8%A7%D9%84%D8%B3%D9%81%D9%8A%D8%B1-%D8%A7%D9%84%D8%B5%D9%8A%D9%86%D9%8A-%D9%84%D9%80-%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD-%D9%82%D8%A7%D8%AF%D8%B1%D9%88%D9%86-%D8%B9%D9%84%D9%89-%D8%A7%D8%AD%D8%AA%D9%88%D8%A7%D8%A1-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","إجراءات في العراق"
"1586526031-159","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=10","اخر الاخبار 
                                        
                                        الحمداني لـ «     الصباح    »: الأرشيفان «العراقي»  و«الأنفال» عائدان في 2021 
                                        بغداد / عمر عبد اللطيف
كشفَ وزيرُ الثقافةِ والسياحةِ والآثارِ الدكتور عبد الامير الحمداني عن أن الارشيفين “العراقي” و”الانفال” سيعادان الى العراق العام المقبل، بينما أكد استكمال خطة إدارة وصيانة المواقع بمدينة بابل الأثرية؛ أعلن ف","http://alsabaah.iq/21395/%D8%A7%D9%84%D8%AD%D9%85%D8%AF%D8%A7%D9%86%D9%8A-%D9%84%D9%80-%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD-%D8%A7%D9%84%D8%A3%D8%B1%D8%B4%D9%8A%D9%81%D8%A7%D9%86-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A-%D9%88-%D8%A7%D9%84%D8%A3%D9%86%D9%81%D8%A7%D9%84-%D8%B9%D8%A7%D8%A6%D8%AF%D8%A7%D9%86-%D9%81%D9%8A-2021","وألمح الوزير، إلى أن “عمليات صيانة جرت على هذا الأرشيف بالكامل بعد أن وجد مبتلاً وفي حالة يرثى لها، إلا انه جرى تجميده ومن ثم وضعه بحاويات خاصة وإرساله الى أميركا لإجراء عمليات الصيانة، إلا أن جزءًا منه معرض للتلف، بينما غالبيته موجود ويحوي بيانات شخصية ووثائق وعقارات وسجلات”."
"1586526131-732","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","5","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=5","اخر الاخبار 
                                        
                                        الصحة النيابية تقترح تمديد عطلة الطلبة تفادياً لانتشار كورونا
                                        بغداد / المحافظات / مراسلو الصباح
خصصت وزارة الصحة مستشفى ثالثا في بغداد لحالات عزل المصابين بفيروس كورونا، بينما اقترحت لجنة الصحة النيابية تمديد عطلة المدارس أسبوعين اخرين، وذلك عقب الاعلان عن تسجيل خمس حالات","http://alsabaah.iq/22982/%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D9%84%D9%86%D9%8A%D8%A7%D8%A8%D9%8A%D8%A9-%D8%AA%D9%82%D8%AA%D8%B1%D8%AD-%D8%AA%D9%85%D8%AF%D9%8A%D8%AF-%D8%B9%D8%B7%D9%84%D8%A9-%D8%A7%D9%84%D8%B7%D9%84%D8%A8%D8%A9-%D8%AA%D9%81%D8%A7%D8%AF%D9%8A%D8%A7-%D9%84%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","واعلن المحافظ انه ستكون هناك خلية متابعة مع المنظمات في دائرة الصحة من اجل توحيد جهود العمل الميداني، مشيرا الى ان استجابة المحافظة كانت سريعة باطلاق مبالغ لاكمال مركز التدبير الوقائي في الحي الصناعي، ومركز العزل بمستشفى كيوان وهناك مؤشر علمي واضح بانه لم تسجل حالة انتقال او عدوى في كركوك."
"1586526024-101","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=10","اخر الاخبار 
                                        
                                        رئاسة البرلمان: إعادة أبنائنا من الصين أولوية قصوى
                                        بغداد / عواصم / الصباح والوكالات 
شددَ النائب الأول لرئيس مجلس النواب حسن كريم الكعبي على السلطة التنفيذية بأن يكون للطلبة العراقيين وذويهم في الصين أولوية قصوى، والعمل على إعادتهم بشكل مستعجل مع الأخذ بعين الاعتبار جميع","http://alsabaah.iq/21112/%D8%B1%D8%A6%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D8%A8%D8%B1%D9%84%D9%85%D8%A7%D9%86-%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9-%D8%A3%D8%A8%D9%86%D8%A7%D8%A6%D9%86%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D8%B5%D9%8A%D9%86-%D8%A3%D9%88%D9%84%D9%88%D9%8A%D8%A9-%D9%82%D8%B5%D9%88%D9%89","ونشرت صحيفة ""بيبولز ديلي"" الصينية الحكومية، بعض الصور المؤثرة لأطباء وممرضين يحصلون على الراحة في أوضاع صعبة، بعد عمل شاق داخل مراكز صحية لعلاج مرضى فيروس ""كورونا"" الفتاك. فلا وقت ""ولا مكان"" للنوم، يخطف أصحاب المعاطف والكمامات البيضاء نومة سريعة غير مريحة على مقاعد، بينما يفترش آخرون الأرض في المختبرات على ما يبدو، وسط أجواء من القلق مع تزايد زوار المستشفيات."
"1586526031-158","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%B1-%D8%A7%D9%84%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1?page=10","اخر الاخبار 
                                        
                                        الحمداني لـ «     الصباح    »: الأرشيفان «العراقي»  و«الأنفال» عائدان في 2021 
                                        بغداد / عمر عبد اللطيف
كشفَ وزيرُ الثقافةِ والسياحةِ والآثارِ الدكتور عبد الامير الحمداني عن أن الارشيفين “العراقي” و”الانفال” سيعادان الى العراق العام المقبل، بينما أكد استكمال خطة إدارة وصيانة المواقع بمدينة بابل الأثرية؛ أعلن ف","http://alsabaah.iq/21395/%D8%A7%D9%84%D8%AD%D9%85%D8%AF%D8%A7%D9%86%D9%8A-%D9%84%D9%80-%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD-%D8%A7%D9%84%D8%A3%D8%B1%D8%B4%D9%8A%D9%81%D8%A7%D9%86-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A-%D9%88-%D8%A7%D9%84%D8%A3%D9%86%D9%81%D8%A7%D9%84-%D8%B9%D8%A7%D8%A6%D8%AF%D8%A7%D9%86-%D9%81%D9%8A-2021","وأضاف ان “هذا الارشيف موجود في مركز الارشيف الوطني في واشنطن، ووقعت وزارة الخارجية العراقية مذكرة استرداد لإعادته عام 2021”، مشيراً الى أنه “لم يمس وموجود بالكامل، وما قيل عن تهريب نسخ أو جزء منه غير صحيح، حيث تحول الى صيغ رقمية، والمادي منه مطلوب للعرض حالياً في عدة ولايات أميركية، وعندما يكتمل هذا العرض سيعود الى بغداد ولدينا الحق الكامل باسترداده”."
